0,0.39814814814814814,0.009345794392523364,0.0,0.0,0.1917808219178082
1,0.8693693693693694,0.6136363636363636,0.44954128440366975,0.3194444444444444,0.8464912280701754
1,0.5935828877005348,0.15675675675675677,0.08196721311475409,0.04419889502762431,0.3160621761658031
0,0.5445026178010471,0.031746031746031744,0.0,0.0,0.24257425742574257
0,0.32950191570881227,0.007722007722007722,0.0,0.0,0.16117216117216118
0,0.5903083700440529,0.035555555555555556,0.0,0.0,0.30165289256198347
1,0.7597765363128491,0.3954802259887006,0.24571428571428572,0.15028901734104047,0.484304932735426
0,0.5161290322580645,0.0,0.0,0.0,0.2708333333333333
0,0.44086021505376344,0.02717391304347826,0.0,0.0,0.22395833333333334
1,0.9794520547945206,0.875,0.7887323943661971,0.7,0.9
1,0.9513888888888888,0.676056338028169,0.5214285714285715,0.39855072463768115,0.8940397350993378
1,0.9764705882352941,0.75,0.5783132530120482,0.4329268292682927,0.8232044198895028
1,0.8117647058823529,0.42857142857142855,0.28313253012048195,0.1951219512195122,0.45977011494252873
0,0.4411764705882353,0.0,0.0,0.0,0.3055555555555556
0,0.4888888888888889,0.0,0.0,0.0,0.2826086956521739
1,0.813953488372093,0.6428571428571429,0.6341463414634146,0.625,0.7888888888888889
0,0.6111111111111112,0.02857142857142857,0.0,0.0,0.3246753246753247
1,1.0,0.9888888888888889,0.9659090909090909,0.9418604651162791,1.0
1,0.634020618556701,0.07291666666666667,0.005263157894736842,0.0,0.36893203883495146
1,0.5829383886255924,0.20574162679425836,0.08695652173913043,0.02926829268292683,0.4166666666666667
1,0.6379310344827587,0.34347826086956523,0.30701754385964913,0.2831858407079646,0.4898785425101215
0,0.42038216560509556,0.012903225806451613,0.0,0.0,0.21875
1,0.6877637130801688,0.24680851063829787,0.07725321888412018,0.025974025974025976,0.5163934426229508
1,0.6766467065868264,0.18787878787878787,0.11042944785276074,0.07453416149068323,0.4725274725274725
1,0.7692307692307693,0.4781144781144781,0.45084745762711864,0.4334470989761092,0.6064516129032258
1,0.7122641509433962,0.19523809523809524,0.08653846153846154,0.038834951456310676,0.536697247706422
1,0.6299212598425197,0.29365079365079366,0.28,0.2661290322580645,0.39436619718309857
1,0.7157360406091371,0.08205128205128205,0.0051813471502590676,0.0,0.3431372549019608
0,0.3320610687022901,0.0038461538461538464,0.0,0.0,0.15302491103202848
1,0.7172131147540983,0.19421487603305784,0.07916666666666666,0.04201680672268908,0.4559386973180077
1,0.8782608695652174,0.6096491228070176,0.47345132743362833,0.3705357142857143,0.82
1,0.5298013245033113,0.32666666666666666,0.31543624161073824,0.30405405405405406,0.45
0,0.5721153846153846,0.02912621359223301,0.0,0.0,0.22935779816513763
0,0.319672131147541,0.0,0.0,0.0,0.16535433070866143
0,0.53,0.020202020202020204,0.0,0.0,0.26046511627906976
1,0.78,0.6313131313131313,0.6071428571428571,0.5824742268041238,0.6699029126213593
0,0.6526946107784432,0.024242424242424242,0.0,0.0,0.3551912568306011
0,0.4439461883408072,0.04524886877828054,0.0,0.0,0.23376623376623376
1,0.6650246305418719,0.29850746268656714,0.18090452261306533,0.116751269035533,0.3492647058823529
1,0.7281553398058253,0.13725490196078433,0.034653465346534656,0.005,0.3476190476190476
1,0.7620481927710844,0.4303030303030303,0.2896341463414634,0.20245398773006135,0.5677233429394812
1,0.9470198675496688,0.48322147651006714,0.2857142857142857,0.15862068965517243,0.774390243902439
1,0.3684210526315789,0.0,0.0,0.0,0.19298245614035087
0,0.5328947368421053,0.013333333333333334,0.0,0.0,0.21818181818181817
0,0.6184971098265896,0.04678362573099415,0.005917159763313609,0.0,0.26666666666666666
0,0.5103092783505154,0.020833333333333332,0.010526315789473684,0.0,0.22110552763819097
0,0.5798319327731093,0.01694915254237288,0.0,0.0,0.2289156626506024
0,0.40703517587939697,0.015228426395939087,0.0,0.0,0.1722488038277512
0,0.5154639175257731,0.010380622837370242,0.0,0.0,0.23684210526315788
1,0.5845410628019324,0.13658536585365855,0.04926108374384237,0.014925373134328358,0.29493087557603687
1,0.6171875,0.2619047619047619,0.1693548387096774,0.10655737704918032,0.5037593984962406
1,1.0,0.9224806201550387,0.84251968503937,0.76,0.9117647058823529
1,0.9916666666666667,0.940677966101695,0.8879310344827587,0.8333333333333334,0.9923076923076923
0,0.550561797752809,0.03977272727272727,0.0,0.0,0.2833333333333333
0,0.41935483870967744,0.03296703296703297,0.0,0.0,0.2616822429906542
1,0.8351648351648352,0.25842696629213485,0.034482758620689655,0.0,0.6470588235294118
1,0.9270833333333334,0.5106382978723404,0.29347826086956524,0.13333333333333333,0.85
0,0.4928909952606635,0.0,0.0,0.0,0.2350230414746544
1,0.7087378640776699,0.44607843137254904,0.3217821782178218,0.23,0.6619718309859155
1,0.8633879781420765,0.5082872928176796,0.30726256983240224,0.1694915254237288,0.7911111111111111
1,0.9606060606060606,0.8963414634146342,0.8650306748466258,0.8333333333333334,0.9298245614035088
0,0.4380165289256198,0.025210084033613446,0.0,0.0,0.2230769230769231
1,0.7336683417085427,0.20304568527918782,0.07179487179487179,0.025906735751295335,0.4900990099009901
1,0.5138888888888888,0.009345794392523364,0.0,0.0,0.25203252032520324
0,0.4861111111111111,0.009345794392523364,0.0,0.0,0.22767857142857142
1,0.8451882845188284,0.4008438818565401,0.3021276595744681,0.2532188841201717,0.6437246963562753
1,0.485,0.025252525252525252,0.0,0.0,0.24271844660194175
1,0.9506726457399103,0.8235294117647058,0.7808219178082192,0.7419354838709677,0.8395061728395061
1,0.551219512195122,0.2857142857142857,0.23383084577114427,0.20603015075376885,0.2830188679245283
0,0.3612565445026178,0.0,0.0,0.0,0.16176470588235295
